event_id,room_id
E:EIBOD8OFTN,0008_02_2.365
E:ZU7GYA2U43,0335_02_2.3
E:D7UOB7OJJT,0226_01_1.07
E:KX54G6OFKY,0001_02_2.347
E:L9DA95AO5K,0226_-1_LG.11
E:GVDSBKIG8D,0226_-1_LG.18
E:XIJ3Z868YW,0226_01_1.07
E:QBB55SEAXC,0226_-1_LG.10
E:2MMQ1POEE4,0226_01_1.07
E:A6MGTFYA6Y,0226_00_GF.14
E:9S59LH21SM,0226_-1_LG.14
E:LMWM153S9I,0335_01_1.4
E:PZXGUG5OTX,0103_01_1.B09
E:GPIRU7GKI7,0226_00_GF.14
E:YHITX6PY6M,0335_03_3.4
E:QIDIHNTQPJ,0555_00_G.9
E:RY8F1Q2663,0001_00_G.159
E:CN1YI1PXDO,0252_01_1.2
E:NC1YY1Q49M,0254_01_1.07
E:GWYZT1OXFA,0226_01_1.07
E:B98NA89W6F,0226_-1_LG.14
E:35ZAH5NCNS,0201_00_G.05
E:KU2DH2FGHB,0226_01_1.12
E:11GER29CQ2,0229_01_1.B
E:KXMUWZWNIR,0225_02_2.201
E:Q96R8W62F9,0226_-1_LG.18
E:3Z7RNI16JE,0401_01_AssemblyHall
E:RE9Z43YHBN,0226_-1_LG.10
E:IESJECHMO1,0450_03_3.62
E:2NG13A5R38,0226_-1_LG.10
E:D9B9PQ9YUC,0226_01_1.12
E:9KM15GH8AB,0616_02_02.02-E
E:ZYXLY76XGL,0201_00_G.05
E:EH9OWXOZJY,0209_02_2.01
E:1MGLSQXBG5,0450_02_2.35
E:G595LFKEH7,0003_00_G.02
E:6UPY6BIX6H,0252_02_2.2
E:QOJOF8PNJV,0226_-1_LG.18
E:PTNRUCAFK3,0616_02_02.02-E
E:FY4247TR8D,0226_00_GF.14
E:19T5QOMT2C,0335_05_5.3
E:Z2XTKHN4C8,0251_01_1.02
E:FLKMFOXWEY,0201_02_2.07
E:SE7PR8L5G7,0201_02_2.04
E:DGJALH2FZ1,0226_01_1.07
E:Q7PAHYM6OO,0201_01_1.05
E:1S8P9CPQFT,0131_04_4.07
E:IGBMA755FS,0226_00_GF.14
E:KK2L36VLJG,0226_-1_LG.10
E:I3TB8EAOKX,0226_-1_LG.14
E:JTALZOOA7N,0551_00_G36B
E:STP8WNDHUE,0226_01_1.07
E:S2D7HTBH8Z,0252_01_1.2
E:VMYEBX2LEZ,0201_00_G.05
E:3FPUHPK8XE,0227_00_G.03
E:1RRNY1AO36,0008_-1_B.154
E:GE8YGX5127,0113_00_G.14
E:2G77GKM7UK,0226_-1_LG.19
E:QO9ISJ9WWP,0226_-1_LG.14
E:UA9YJAQGS9,0335_00_G.01
E:1FAEW9TT3Z,0226_01_1.12
E:SBQ2JCBIEB,0201_02_2.04
E:19T1EWFVOT,0226_01_1.12
E:U228HHEZVP,0001_01_1.273
E:W8LGHSBQ2X,0201_00_G.05
E:NMEKVRAVTN,0616_02_02.02-E
E:NDAOCO3UAW,0113_00_G.205
E:SVEMQU9K22,0252_01_1.2
E:E1POGV19ZW,0113_01M_01M.469
E:XWLYEHJLTW,0555_00_G.1
E:ZFDHUUOPXK,0226_00_GF.14
E:NMILC3ADFD,0226_-1_LG.14
E:K4C5ZD1WXY,0103_01_1.B04
E:9TVSN997M8,0226_-1_LG.18
E:VO3MRY2O9M,0226_-1_LG.10
E:A4ZUCTAA1F,0226_-1_LG.19
E:22UWUJKAIX,0201_00_G.05
E:AUSXGH3UBV,0226_01_1.12
E:ALSAN7WBXU,0226_-1_LG.11
E:AB6DIQ5J9A,0335_00_G.12
E:53UNKA5AKU,0226_-1_LG.18
E:BFFHS6A7EC,0226_-1_LG.14
E:BFAHM7T2G6,0210_-1_B.51
E:2H4MJ8N2PV,0131_04_4.07
E:M7CAIKP1X1,0226_00_GF.14
E:M91QFLE2I7,0008_02_2.365
E:A5R6UYH4UM,0131_04_4.07
E:QTCJ5NCO3H,0555_00_G.10
E:XW1WW4XLMF,0226_-1_LG.11
E:XGS11PU1X1,0226_-1_LG.19
E:P2ZAQ1L47A,0201_00_G.05
E:USJYS2TSXE,0313_00_G.10
E:PIOCPK57FT,0226_01_1.12
E:XU2BURI717,0226_-1_LG.19
E:WFWLARNXSJ,0201_00_G.05
E:QEBWDWSTW2,0335_01_1.3
E:EI49KR9O3T,0229_01_1.C
E:7GUCLA5X64,0226_-1_LG.14
E:72IBXFC9KP,0226_01_1.12
E:42QLEMINFR,0228_01_1.18
E:G4JML5E31D,0226_00_GF.14
E:9X6W1TI9LK,0226_01_1.12
E:XEJXLR2XGA,0226_-1_LG.11
E:4K5MBSOXWV,0201_00_G.05
E:CDA3A12U5F,0209_02_2.37
E:98VBWFH383,0131_04_4.07
E:HTTVJPS5YC,0226_-1_LG.10
E:9S257IPDN2,0201_02_2.07
E:FWAD97G4T4,0113_00_G.152
E:ZWIZHZG8XL,0003_01_1.04
E:5WVUYB68XO,0616_02_02.02-E
E:2CLELNS5BG,0003_01_1.04
E:VJMU7CDXUZ,0226_01_1.07
E:88ISHKFBEX,0131_04_4.07
E:WZQWK31BX2,0226_01_1.07
E:8HBFMQB5RD,0003_01_1.05
E:TWJRODNTFG,0228_11_11.01
E:WQF86HYHDJ,0226_-1_LG.10
E:VB4AY21W6N,0226_01_1.12
E:6DE662FAQ4,0103_01_1.B15
E:L5N36FL4DD,0226_01_1.07
E:51TN8C9OVM,0616_02_02.02-E
E:3O6TOAK7TC,0335_01_1.9
E:O5B9GZULUM,0226_01_1.07
E:NH29HIYDTF,0252_01_1.2
E:PDHRX2FBW4,0226_01_1.12
E:7JR5PARYCF,0226_-1_LG.18
E:VM472UOD6P,0335_02_2.2
E:UY7FP64MR7,0226_01_1.07
E:9RIE842J9N,0201_00_G.05
E:W3JVPBXJ7P,0201_00_G.05
E:48WA5QN761,0113_01M_01M.19
E:HD1DQDP4LY,0226_-1_LG.10
E:K5R4DJ2CBU,0226_-1_LG.19
E:YPA9PFJQ4U,0226_-1_LG.18
E:HKL2EHWIYD,0008_02_2.365
E:J4RRAE2AM7,0201_00_G.05
E:SVCHM89LIT,0555_00_G.10
E:C558AMUIOK,0616_02_02.02-E
E:EC7XSDZW1D,0201_00_G.05
E:7JLYGU4Z3I,0113_01_1.434
E:QE46F18NQC,0551_00_G36B
E:ZXAR7YMFSD,0201_00_G.05
E:SUI6JO5IAO,0201_00_G.05
E:DCCJ9GHZOP,0226_00_GF.14
E:GQD1CNSCCY,0551_-1_LG47
E:ZGO3QNTXI4,0229_01_1.C
E:R7SX3H2P51,0616_02_02.02-E
E:B469811I9I,0113_00_G.204
E:4GJKRMDUBH,0252_01_1.2
E:PSBGT1EN1L,0008_02_2.365
E:WWX353MGIN,0226_-1_LG.10
E:EZRZWDNCAX,0229_01_1.C
E:LLB6RKOGR8,0226_-1_LG.11
E:PAI1ES2923,0226_00_GF.14
E:RBU2U2H9Q7,0228_-1_LG.11
E:BJARIREGGD,0335_00_G.12
E:LTDIPHH16G,0113_00_G.205
E:FL4Z37CPCI,0226_00_GF.14
E:68XBNDIZLL,0201_02_2.05
E:WIAJY6RY87,0201_00_G.05
E:KZO9JTQMPR,0226_-1_LG.14
E:POAU2L3AFM,0226_-1_LG.18
E:24EX448DRH,0254_01_1.08
E:5LFB2U98B8,0254_01_1.03
E:691E1PM23S,0252_01_1.2
E:78R7N4KUI5,0201_00_G.05
E:ON9V8YK3ZB,0226_01_1.12
E:MXAP9QRVVL,0226_-1_LG.14
E:EZ2S1K64NM,0210_00_G.04
E:3MEHVSLS3J,0003_00_G.01
E:DG66QSAFUX,0226_-1_LG.11
E:T7JD9PWZVV,0227_00_G.05
E:JDS8FCJWYJ,0008_02_2.365
E:WJQTRIEJGR,0226_00_GF.14
E:BBS9WOR86R,0228_-1_LG.06
E:ORHGHECGCQ,0226_-1_LG.14
E:95UJD1MIYO,0003_00_G.02
E:OUJ9TLE14D,0226_00_GF.14
E:BE59SM6Y9X,0226_-1_LG.11
E:338OHQ1NN2,0226_-1_LG.19
E:CHDTUJSNYY,0226_-1_LG.10
E:JHJPNLZ8MX,0252_01_1.2
E:PIBAJ9QR4U,0551_-1_LG34
E:ZCIRBIQF73,0226_-1_LG.10
E:WYTGFTJ6KN,0226_-1_LG.19
E:MMQXGE56XL,0103_01_1.B10
E:LFL4MEJFSW,0616_02_02.02-E
E:6B9575A516,0252_01_1.2
E:FPNAAR297D,0226_01_1.12
E:64W434L2TP,0226_01_1.12
E:68PBCIBWGN,0131_04_4.07
E:48GED8JGH5,0201_00_G.05
E:FTGMDEIXYZ,0335_00_G.12
E:4887BCD525,0228_01_1.01
E:ER2R7SOV2Q,0254_01_1.10
E:6YKUVRXKXQ,0551_00_G36B
E:VYAYES17QT,0229_01_1.B
E:87HNJ497I8,0251_01_1.02
E:AQMSIXYT1U,0226_01_1.12
E:CU9K61VUL8,0226_-1_LG.18
E:NZF398QXEI,0226_-1_LG.14
E:OIN9PHUMZF,0103_03_3.D02
E:GR2S7LCPYQ,0226_-1_LG.18
E:5NPHTHFWOI,0226_-1_LG.19
E:X2QI71CHNS,0003_01_1.04
E:Z834Q3WLJ3,0226_00_GF.14
E:BREK29NQG2,0226_00_GF.14
E:9V7DA9XDMU,0226_-1_LG.14
E:VP19SFTWRH,0226_-1_LG.10
E:3LPNNE1X3O,0131_04_4.07
E:ECXJGRBZZ4,0226_01_1.12
E:8AH6127EDT,0226_-1_LG.14
E:29T55F2ZMK,0226_-1_LG.14
E:2QVORB8G9A,0226_01_1.07
E:SN3ZU3AY1Q,0616_02_02.02-E
E:1TS7ICNX6F,0229_01_1.C
E:QTYI5K8YRR,0551_00_G36B
E:C1E27RKYFD,0226_01_1.12
E:6U3Q1MIVE7,0003_01_1.02
E:V5KL17VJ8O,0225_02_2.201
E:7QSDE65T6E,0226_00_GF.14
E:ZKCHJTIUB8,0226_01_1.12
E:L56NLNB47D,0113_00_G.07
E:EFLRFTCLHR,0229_01_1.A
E:4BK4BX89DT,0251_01_1.01
E:FKERTZNURS,0252_01_1.2
E:SEIT8G6IKX,0551_-1_LG47
E:MN7GQV12SN,0616_02_02.02-E
E:RF9L81R56H,0226_-1_LG.11
E:FXE3X8XH43,0226_00_GF.14
E:Y4EHLUE458,0254_01_1.07
E:VNQAZLUJC3,0226_00_GF.14
E:6F22Z1I7HD,0226_00_GF.14
E:POJUKTRRW4,0335_03_3.3
E:QPJV2A8IZ1,0551_-1M_M1
E:IQWB929HQD,0226_-1_LG.11
E:QP3ULLBBES,0252_01_1.2
E:S1CAACWHBX,0227_03_3.29
E:UWENOARN9D,0226_-1_LG.11
E:5G61JW83N9,0226_00_GF.14
E:7VCEFFTOBQ,0335_05_5.1
E:ZPFEE14OM7,0254_01_1.10
E:I17A97A3V4,0227_00_G.03
E:MJ4S1L5Y6W,0201_02_2.06
E:R2BHLUCOBC,0226_01_1.12
E:QZEOPGV1LQ,0225_02_2.201
E:YIDZPEBUBD,0551_00_G36B
E:MKB2GB3BZB,0226_00_GF.14
E:8DPZTBHCD2,0254_01_1.10
E:RM2ABE4BNY,0201_00_G.05
E:PNAIESY2IP,0226_01_1.07
E:N47652EGDC,0201_02_2.05
E:AEPN1ZNM4K,0103_03_3.D02
E:WX641CC9R9,0335_02_2.3
E:5H9XJ36ZJ2,0226_00_GF.14
E:QML2LMVJLI,0226_00_GF.14
E:EOJL1HOJWB,0226_-1_LG.19
E:NOONLZVFBA,0226_-1_LG.10
E:FQ9RL6XPUD,0201_00_G.05
E:M71Q2DD3CB,0551_00_G1
E:TFQPNODWDO,0335_02_2.3
E:JDFT2XGCDL,0226_01_1.12
E:I14FMW6VXQ,0228_-1_LG.10
E:GJPM2GRTC4,0226_01_1.12
E:ELRPO1IRSS,0201_00_G.05
E:79YOUSIYPW,0450_03_3.32
E:G2V1AZDCK9,0226_01_1.12
E:C6D7GEFKVJ,0335_01_1.9
E:NKAFUGXVVV,0551_-1_LG47
E:EXNHDYST3K,0551_-1_LG47
E:D3YUX9WXZR,0555_00_G.9
E:77VOOL21VA,0551_-1_LG47
E:UZYTBT8WBU,0555_00_G.9
E:93IYZZP8XL,0555_00_G.9
E:H6JLOAVE8C,0555_00_G.9
E:L8GA5VZKH6,0551_-1_LG49
E:WHTRQVHNHL,0551_-1_LG48
E:5M2GYLAGH6,0551_-1_LG48
E:QZNDZ9T1L1,0555_01_1.14
E:ABFDPRG7CU,0551_-1_LG48
E:H6JLOAVE8C,0555_00_G.10
E:FAK732BUPV,0551_00_G36B
E:6T3AKB1KIF,0551_-1M_M2
E:PCSX6TU1VN,0551_00_G34
E:H6JLOAVE8C,0555_01_1.14
E:HQOC3OOLBG,0551_-1M_M2
E:4IONJRVKCY,0551_-1_LG47
E:TGI4OTSS95,0551_-1_LG48
E:SVCHM89LIT,0555_00_G.9
E:GDQPTROMSI,0551_-1_LG48
E:KAW992WCTS,0551_-1_LG46
E:JTLUUTCOHU,0558_03_3.13
E:IQOCF2WH37,0551_-1M_M14
E:D9BZYRIUXP,0551_-1_LG47
E:OAC4V868DF,0555_01_1.14
E:QTCJ5NCO3H,0555_00_G.9
E:UZYTBT8WBU,0555_00_G.10
E:57ZP1KFQCQ,0551_00_G36B
E:D3YUX9WXZR,0555_00_G.10
E:QIDIHNTQPJ,0555_00_G.10
E:MZ1R5JFY91,0551_00_G38
E:OOR8FHWZI1,0551_-1_LG49
E:FQIP57EEUE,0551_00_G36B
E:4XFREXZ8Y7,0551_-1_LG47
E:1E3HILALK2,0551_-1_LG47
E:6VP8T8GV4H,0551_01_1.27
E:ARLNVWRAOJ,0551_00_G34
E:4F9BNQN8TL,0551_-1_LG49
E:4VQV7JR5CS,0551_-1_LG48
E:HW1B1V6QTG,0551_-1_LG47
E:GMMCPNH41T,0450_03_3.42
E:PNLM9S93XJ,0551_00_G38
E:GOYCT2XQMQ,0450_03_3.42
E:818TUYQLF4,0450_03_3.63
E:4HFTJ15HGE,0008_00_G.252
E:9FWWTVLOCS,0422_L_L.06
E:ZKTOD9XXMG,0450_03_3.63
E:ZQPGUKDWKK,0008_-1_B.152
E:VCE766XWAV,0008_00_G.252
E:TN6OOZ8H4K,0008_00_G.251
E:M9U5BJ4XWH,0551_-1_LG48
E:53J2PRWOGX,0335_03_3.4
E:VFUKIP2H8D,0450_02_2.63
E:PN7FXI1R2A,0613_01_1.1501
E:4TI1I1O28I,0551_-1_LG47
E:OS3B5VVEMR,0616_01_01.03-E
E:YRWBLX4SRW,0311_04_4.08
E:V5B9TJL7RC,0551_-1M_M2
E:4Y51H45BJ3,0311_04_4.08
E:9BBQQ2YAET,0551_00_G35
E:FEDDS79W4A-00002,0551_00_G43
E:FEDDS79W4A-00005,0551_01_1.26
E:WJ46CUGD6A,0551_01_1.27
E:9ZV2YVP144,0551_-1M_M1
E:FEDDS79W4A-00006,0551_01_1.18
E:FEDDS79W4A-00001,0551_-1_LG47
E:FEDDS79W4A,0551_-1M_M14
E:FEDDS79W4A-00003,0551_00_G38
E:FEDDS79W4A-00007,0551_-1M_M1
E:8GK5EEIKZO,0551_00_G43
E:JMGTZDQPYO,0551_-1M_M16
E:93IYZZP8XL,0555_00_G.10
E:6B8OLCCFBF,0551_-1_LG47
E:TR9WWB87KN,0551_00_G21
E:FEDDS79W4A-00004,0551_01_1.37
E:WF53P4US1P,0551_-1_LG45
E:PVQTDM8MID,0551_-1M_M18
E:RUBMMGGUVZ,0551_00_G30
E:HBCDG92BOS,0551_-1_LG46
E:TBYKO9BGAG,0201_02_2.04
E:6BNR56IEAC,0613_02_2.2901
E:LHJTGT47ER,0654_00_G.33
E:PHVYL8FJ7V,0551_-1_LG48
E:M9IKEWY9MW,0112_-1_B.01
E:21Z2L2MGRJ,0219_00_G.02
E:HCOTIDUUBN,0228_11_11.01
E:1BWNRX1WYL,0228_11_11.06
E:S5BGLQYX8W,0228_09_9.01
E:8GEEUNNINO,0555_02_2.1
E:X222YVWNOE,0551_00_G35
E:Q8674RX6Q7,0551_00_G34
E:EAO213UP6H,0558_04_4.20
E:QAENTPLVF5,0001_01_1.265
E:JV9237C8O2,0201_00_G.05
E:8HLL1SQQNE,0001_02_2.347
E:MTFEUOB4OY,0228_11_11.18
E:IC39DQ2DHW,0551_-1_LG46
E:VZ68ZXLPW6,0227_02_2.39
E:VDT2Q9BV7I,0214_00_G.02
E:77NSQ3JW5I,0555_00_G.9
E:354RO7WSRW,0551_00_G38
E:I6PB98XINS-00002,0421_C_C.08
E:AID7L6QHO6,0564_02_2.14
E:I6PB98XINS-00003,0421_C_C.08
E:I6PB98XINS-00002,0421_C_C.06
E:I6PB98XINS-00002,0421_C_C.07
E:I6PB98XINS-00003,0421_C_C.06
E:7V4GBEP3NJ,0551_-1M_M2
E:I6PB98XINS-00003,0421_C_C.07
E:FENKO2E8G5,0227_02_2.30
E:1WM19FPUMV,0228_12_12.18
E:L446PRLMWC,0254_01_1.09
E:IIM2F1ECQT,0228_02_2.18
E:ZW4FM3BR2Y,0227_03_3.30
E:D96W7213WM,0551_00_G35
E:BKSR8ER5NL,0113_01_1.26
E:EW7HHTQHKI,0564_00_G4
E:FDFQNC6NN9,0001_02_2.349
E:9NXCWLFVDA,0601_00M_G.11(M)
E:85NNS5CF9F,0421_E_E.25
E:HNUGMV7DLX,0421_E_E.25
E:VH72L3DQVF-00003,0654_00_G.09
E:6RVYSTL91V,0613_05_5.5205
E:Y5WT3CX314-00004,0613_01_1.1206C
E:8C7Z6KKC3Z,0113_01M_01M.474
E:44F7TF9V2X,0113_01_1.26
E:PPY8TN2HSQ,0551_-1M_M1
E:QTN8B6RMW8,0113_02M_02M.24
E:6D9WAB5QWP,0113_00_G.202B
E:HQUU1DJU93,0113_01_1.416
E:FK2B4MK3Q9,0113_00_G.205
E:HRYTNNMOAT-00001,0555_01_1.15
E:YSY3Y4Z6TW,0551_00_G34
E:L4QCO1ZLBI,0551_-1_LG49
E:RXG9H4VTKU,0551_-1M_M1
E:VTNTBZYP3S,0551_00_G38
E:YHDDE8U9VJ,0450_01_1.55
E:UIW2DRDIHE,0551_-1M_M1
E:DQQUEHUJY7,0551_-1_LG47
E:P5ELLCH13J,0201_02_2.07
E:KZ57YISVDN,0201_03_3.01
E:QRDP7IKXDR,0201_03_3.01
E:RJKBTKQJTB,0551_00_G38
E:77NYI6FCZ4,0551_-1_LG46
E:LNN71KJ83F,0551_-1M_M2
E:1CXQOZK8YN,0551_00_G36A
E:2IDMSWV5JW,0551_-1_LG44
E:7KGMVS6CD2,0551_01_1.27
E:EAXHGJDK39,0551_-1M_M1
E:MDKKME6YF9,0551_-1_LG45
E:3MX2RTEN4N,0551_00_G36B
E:COPCIXQ9MM,0551_00_G38
E:3KKBTH8H1B,0551_-1_LG48
E:9XLZIPEW5H,0551_-1M_M2
E:DDOZCK36A6,0551_00_G37
E:1GFSXZVF9V,0551_-1M_M2
E:OYD1ICIAWK,0551_-1M_M1
E:UCIZORV39G,0551_00_G38
E:IBT1YH5ZR4,0551_00_G36B
E:SI4W5CMBVP,0551_-1_LG46
E:WH3L8DYEI4,0551_-1_LG48
E:485QJD6DR3,0551_-1_LG46
E:LZD26WB7VZ,0551_00_G34
E:HC4NXZRG86,0551_00_G34
E:36NAK2MGV5,0551_-1M_M1
E:DB39ZEGIBF,0551_-1M_M14
E:U3AS6Z2HEN,0551_-1M_M16
E:1Y2JWMI53F,0564_03_3.16
E:IWZ7H4VRYW,0551_-1_LG45
E:3WXVQQXRIW,0551_01_1.27
E:UOO594PU3P,0551_00_G36B
E:OUHLA2SALV,0551_-1_LG46
E:7OLDDMEONS,0551_-1_LG47
E:KTNI8PQQZD,0551_01_1.27
E:1UCVCMW7IG,0551_-1_LG44
E:BK8M6MQGX8,0551_-1_LG46
E:YD8MYH7665,0551_-1M_M2
E:AHVSZOKM16,0551_-1_LG44
E:8U2UX3LRGB,0551_-1_LG48
E:U7I6WS7TMZ,0551_-1_LG45
E:C4CUPB4N1E,0551_00_G37
E:WV4PLUCNUI,0551_00_G32
E:AODGU42W8Q,0551_-1M_M14
E:9BBQQ2YAET-00001,0551_00_G35
E:H1T2T2J5HQ,0551_00_G34
E:I6KBIV5C7G,0555_00_G.9
E:S2LRPP1VZG,0551_00_G34
E:5WSTFX2UQX,0551_-1M_M2
E:DD3WQM7OAX,0551_00_G35
E:RHB52N3XSI,0551_-1M_M1
E:ZW6TCL3OU6,0551_00_G35
E:9MNBYIXPRE,0551_00_G35
E:KP33W5GN52,0564_03_3.25
E:V72XFVNGIT,0551_-1_LG45
E:1TDBWQ2Q3E,0564_03_3.15
E:Q8ZMAIRTEH,0551_-1_LG47
E:RBPR3HGZYE,0551_-1M_M2
E:DNULK7FVEQ,0551_-1M_M2
E:5K3M4KSLFX,0551_00_G35
E:EVGF2EEI3K,0551_00_G36B
E:77NSQ3JW5I,0555_00_G.10
E:6LZS1QDHNP,0551_-1_LG44
E:Z7DIJR3YHG,0555_00_G.10
E:QE31ULUTSK,0551_00_G36A
E:ITZ1WUT4SX,0551_00_G34
E:S8T1B3G3ZD,0551_-1M_M1
E:QQBVZGHO7Y,0551_00_G34
E:UF7FG5EWQY,0551_-1_LG46
E:35KDI5VTHA,0551_00_G35
E:6AXLF9RCLR,0551_-1_LG44
E:29CENWDUFB,0551_00_G32
E:BHIB16T34O,0551_-1M_M16
E:RFH6GLO1W8,0551_00_G36B
E:1JVAKLB8G7,0551_00_G34
E:UGHK5H1KTD,0551_-1M_M16
E:DK26WCL5GY,0551_00_G38
E:6MHCGQ8N63,0551_-1M_M2
E:RYVH823MJW,0551_-1_LG46
E:PLEOI8WLVW,0551_-1_LG48
E:E6M2I3J71M,0551_00_G34
E:XLKGPJLAM8,0551_-1M_M16
E:DTV23DF9BK,0551_-1M_M2
E:ROXAO74YIN,0551_-1M_M2
E:SV7LNBE9CQ,0558_04_4.18
E:64PFZ1W89Z,0551_-1M_M2
E:GCQQGUVZM9,0551_-1_LG44
E:U4TKIZUQVV,0551_-1_LG45
E:7N4DF8X6LE,0551_-1M_M14
E:INUEGRPD9X,0551_-1_LG44
E:79VZ83PKCP,0551_-1_LG46
E:R94GAM9K2Q,0551_-1M_M2
E:5OPB4HOT32,0551_00_G35
E:QG9SW3L1OR,0551_-1_LG48
E:U6AYDR7CD7,0551_00_G37
E:J2R9OZJ6WU,0551_00_G34
E:JMTI7EQF5A,0551_00_G37
E:QNJ4TPE7XZ,0551_-1_LG44
E:D96W7213WM-00001,0551_00_G35
E:FQL7VVHRM6,0558_05_5.11
E:2GJASWFNAL,0551_-1M_M2
E:E9URDGBJG4,0551_-1_LG48
E:ECLWUXT71T,0551_-1M_M1
E:5NAMLO54NO,0551_00_G38
E:ZTBU2NR97L,0564_03_3.23
E:YGN4R5J5DB,0551_-1_LG45
E:5P2UBEVF7O,0551_00_G36B
E:NG7PDXQWMD,0551_-1M_M16
E:CSHXNFZGBD,0564_03_3.25
E:Z7IGY63VCJ,0551_00_G34
E:BHFHJ9CUS1,0564_03_3.25
E:8IG4RQP9BA,0551_-1_LG45
E:HTPYFK9NPQ,0551_00_G38
E:91DOKD5712,0555_00_G.1
E:ZAK4B66X7U,0551_00_G35
E:TKJMN8AYPL,0551_00_G36A
E:W4PLJH9CY3,0551_-1M_M16
E:YFJ51V2R6R,0551_-1M_M14
E:HE7AMLLEHU,0551_-1M_M2
E:I6KBIV5C7G,0555_00_G.10
E:FP2DGQHPY5,0564_03_3.24
E:YO4OTD3L5A,0564_03_3.25
E:6HHBW3HKD6,0551_00_G21
E:X1HWGTP9BJ,0564_03_3.15
E:HA1ANMLTMX,0591_-1_B1.11
E:RRG79G8LNC,0551_-1M_M14
E:5CZL9KXEJT,0555_02_2.1
E:WTWE4LKYQS,0551_00_G34
E:94NCW13DAG,0551_-1_LG48
E:6SOFAUQBKE,0551_-1M_M16
E:IJRXYOMXYX,0558_02_2.2
E:PCUNRJATW3,0551_00_G32
E:BEDDINQZZ9,0551_00_G38
E:HD1FFGX5U8,0551_00_G36B
E:WEKMT6HTEI,0551_-1_LG48
E:ZAOJGNCBRY,0551_-1M_M2
E:TLT4LMCLBY,0551_-1_LG44
E:GNFT3IK8H1,0551_-1M_M1
E:V85QMJ4YDH,0551_-1_LG46
E:P4D7K9CIV8,0551_-1M_M1
E:FGSVPZDSMH,0551_-1_LG48
E:C8EPLR66WI,0551_00_G34
E:5BGX5GWUC2,0551_-1M_M1
E:7A68C7F2CH,0551_-1_LG44
E:DPL8YGEVZE,0551_-1M_M16
E:J9R4D5FCXH,0551_00_G38
E:JB6ZQWQOEB,0551_-1_LG45
E:IR4RB2T8KZ,0551_00_G36B
E:Y7LO3LCVKV,0551_-1M_M2
E:SJ4F1CL9HP,0558_04_4.02
E:IUJ8AYQWKJ,0551_00_G38
E:M8KVUXWFSG,0551_-1_LG45
E:VE46YQGYBI,0551_00_G37
E:YBPJF454MJ,0555_00_G.9
E:9F46PEEQNX,0450_03_3.52
E:XVM6JZJU5L,0608_-1_B.6
E:GUOTSDJFME,0423_P_P.13
E:ENVA7ZEIVA,0423_P_P.13
E:BZ2VP35UUG,0601_00M_G.11(M)
E:SY7M64CAUM,0551_-1_LG48
E:D4UQQWJ1J8,0654_00_G.13
E:EIWNZ1NNGN,0214_00_G.22
E:LPYD7JYFDC-00001,0654_00_G.09
E:21RZICENCT,0613_06_6.6201
E:C7H7TF93T8,0564_03_3.24
E:PDS3EYPUQA,0103_01_1.B15
E:88P8CTS9HW,0201_02_2.05
E:3X8LAJJ3OO,0551_-1M_M14
E:Q94QZNYHCH,0008_00_G.252
E:VZBQX1JLJW,0613_01_1.1501
E:IOHUBZH9PH,0001_01_1.274
E:YBQ56SSFG7,0300_00_NG.04
E:7892PSE7SE,0551_-1M_M16
E:ZCSQXH6AIA,0551_-1M_M16
E:BOXBCRQ8LN,0551_-1M_M2
E:LCWSFAI6RH,0551_-1_LG47
E:PY98PSIAGB,0551_-1_LG47
E:VNV1TQ88YX,0008_-1_B.153
E:3N59PX1A95,0551_-1M_M14
E:AYY9MFWC8P,0008_-1_B.152
E:16KIQDQLE7,0008_00_G.252
E:VRNVM8SNEH,0113_00_G.202B
E:JR7Q13LRTP,0591_-1_B1.05
E:OPA3SB1O5E,0591_-1_B1.05
E:BICKD5GRNZ,0591_-1_B1.05
E:TVQ4CAUBXD,0551_-1M_M2
E:AJ7YXDW6U6,0591_-1_B1.05
E:YM7D6HK1FV,0555_00_G.9
E:AF1VPNCX59,0591_-1_B1.05
E:XJM5NUDQB8,0551_-1M_M2
E:RTCKXPM2NO,0591_-1_B1.05
E:OH82Z3M1WO,0591_-1_B1.05
E:9GD1D6X6AO-00001-00001,0654_00_G.07
E:AJ9J4C9AGQ,0551_-1_LG48
E:ST5Z57FOMH,0564_02_2.14
E:3UK31IKNMZ,0424_05_5.21
E:PCJ3OY4RCU,0551_-1M_M2
E:79JER1GAQM,0564_03_3.23
E:HIUYESPLM3,0591_-1_B1.04
E:IKY87URHEH,0591_-1_B1.05
E:SZSFHDRML4,0591_-1_B1.10
E:G8DRPRFPWO,0008_00_G.267
E:VB6SAS2MMU,0613_01_1.1512
E:3AN6Q983Q6,0613_01_1.1208
E:X8U1SKWGZA,0008_00_G.267
E:OWLP28G7TC,0254_01_1.07
E:4318TE5CLW,0551_00_G42
E:8N6JSQAJ6Y,0008_-1_B.153
E:DU5T7OB2IR,0008_00_G.252
E:WEAWRZALNT,0008_-1_B.152
E:1CNR4DJTNL,0620_00_G.155
E:P87HQR7RUY,0311_02_2.05
E:PAQ6BI9IRF,0424_05_5.21
E:YVAI1QKZP1,0422_L_L.06
E:JCBW3YATI2,0558_03_3.02
E:CBJJU1VEFI-00001,0008_00_G.267
E:CI2TYT6WHE,0551_-1_LG48
E:ONRRN58DQH-00001,0008_01_1.302
